id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TAAR6	5	0.27126	0.27383	0.70463	8348	2	0.2172	0.4575	0.58759	0.963749	11142	2	0.2172
RRM1	4	0.27142	0.2522	0.70463	8349	2	-1.3261	0.71355	0.67461	0.963749	15022	1	-1.3261
ATP2A2	4	0.27146	0.2522	0.70463	8350	2	-0.93355	0.9425	0.90802	0.999895	19673	0	-0.93355
CTAGE1	2	0.27153	0.19814	0.643492	8351	1	-3.5931	0.29534	0.31542	0.963749	8497	1	-3.5931
ZNF764	4	0.27158	0.2522	0.70463	8352	2	-0.90529	0.69457	0.66227	0.963749	14720	1	-0.90529
ATP5D	5	0.27163	0.27383	0.70463	8353	1	0.26013	0.25468	0.40574	0.963749	7688	2	0.26013
TLCD1	5	0.27163	0.27383	0.70463	8354	1	-0.055281	0.052509	0.14035	0.963749	2427	1	-0.055281
UQCRB	5	0.27163	0.27383	0.70463	8355	1	0.24861	0.095193	0.20779	0.963749	3890	1	0.24861
OGN	5	0.27163	0.27383	0.70463	8356	2	-0.044138	0.62165	0.65456	0.963749	13497	1	-0.044138
MED28	4	0.27171	0.2522	0.70463	8357	1	0.12626	0.56059	0.57746	0.963749	12612	1	0.12626
CEACAM5	4	0.27171	0.2522	0.70463	8358	1	0.21803	0.84676	0.79559	0.970686	17688	0	0.21803
OR2G6	4	0.27171	0.2522	0.70463	8359	1	0.46104	0.67489	0.64467	0.963749	14393	1	0.46104
ZFP64	4	0.27173	0.2522	0.70463	8360	2	-0.99643	0.74614	0.69582	0.963749	15662	1	-0.99643
ODF3	4	0.27178	0.2522	0.70463	8361	2	-1.0934	0.85547	0.80599	0.973952	17848	0	-1.0934
PPIAL4E	4	0.27197	0.25308	0.70463	8362	2	-1.1047	0.66527	0.63585	0.963749	14220	1	-1.1047
HSPA12A	5	0.27204	0.27383	0.70463	8363	2	-0.16862	0.75022	0.72305	0.96572	15747	1	-0.16862
SLC16A14	5	0.27204	0.27383	0.70463	8364	2	0.0025056	0.23778	0.39125	0.963749	7374	2	0.0025056
LSAMP	5	0.27204	0.27383	0.70463	8365	2	0.54604	0.081828	0.18383	0.963749	3522	3	0.54604
PRKRIP1	4	0.27205	0.25308	0.70463	8366	2	-0.98117	0.96966	0.94908	1.0	20208	0	-0.98117
SLC27A6	6	0.27225	0.34044	0.75744	8367	3	-0.3767	0.35862	0.52735	0.963749	9640	1	-0.3767
CACNA1C	4	0.27229	0.25308	0.70463	8368	2	-1.0467	0.55349	0.57215	0.963749	12507	1	-1.0467
VN1R1	4	0.27236	0.25308	0.70463	8369	1	0.4334	0.28825	0.42933	0.963749	8326	1	0.4334
SDC1	4	0.27246	0.25308	0.70463	8370	2	-1.0492	0.63738	0.62694	0.963749	13769	1	-1.0492
PATL2	5	0.27247	0.27652	0.708964	8371	2	-0.010416	0.57941	0.63659	0.963749	12902	1	-0.010416
GSR	4	0.27248	0.25308	0.70463	8372	2	-0.69288	0.043348	0.11223	0.963749	2094	1	-0.69288
SIGIRR	6	0.27252	0.34204	0.758156	8373	3	-0.35106	0.25384	0.44239	0.963749	7673	1	-0.35106
ADAMTS9	6	0.27264	0.34204	0.758156	8374	2	0.37023	0.15978	0.3228	0.963749	5550	2	0.37023
C9orf78	2	0.27264	0.19814	0.643492	8375	1	-4.0335	0.43949	0.41097	0.963749	10872	1	-4.0335
SOGA3	2	0.27264	0.19814	0.643492	8376	1	-4.33	0.82683	0.77457	0.970158	17311	0	-4.33
AARSD1	4	0.27281	0.25308	0.70463	8377	2	-0.38824	0.17911	0.30754	0.963749	6051	2	-0.38824
CCPG1	3	0.27288	0.3209	0.744323	8378	1	-0.0043403	0.72944	0.66806	0.963749	15337	0	-0.0043403
OPN5	6	0.2729	0.34204	0.758156	8379	2	0.13591	0.44191	0.59701	0.963749	10900	2	0.13591
IL1RAP	6	0.2729	0.34204	0.758156	8380	2	-0.076268	0.12253	0.26891	0.963749	4608	2	-0.076268
ZNF324B	6	0.2729	0.34204	0.758156	8381	2	0.053423	0.075262	0.19602	0.963749	3286	2	0.053423
HFE2	5	0.27303	0.27652	0.708964	8382	2	-0.056	0.34042	0.49316	0.963749	9368	2	-0.056
C7	5	0.27303	0.27652	0.708964	8383	2	0.78825	0.039042	0.10072	0.963749	1921	3	0.78825
TBC1D5	5	0.27303	0.27652	0.708964	8384	2	0.42146	0.78479	0.75079	0.965722	16470	1	0.42146
OR5D13	2	0.27313	0.19814	0.643492	8385	1	-4.2227	0.74216	0.67582	0.963749	15571	0	-4.2227
NMT2	5	0.27315	0.27652	0.708964	8386	2	0.19851	0.65272	0.67103	0.963749	14031	1	0.19851
L3MBTL4	4	0.27315	0.25485	0.70463	8387	2	-0.81384	0.63135	0.62157	0.963749	13681	1	-0.81384
RAD52	6	0.27316	0.34369	0.758156	8388	2	-0.4265	0.18695	0.36066	0.963749	6235	1	-0.4265
MRPS26	3	0.27332	0.3209	0.744323	8389	1	0.46632	0.51527	0.50905	0.963749	11918	1	0.46632
SNAPC3	4	0.27334	0.25576	0.70463	8390	1	0.67182	0.081484	0.18221	0.963749	3511	3	0.67182
TMEM205	3	0.27354	0.3209	0.744323	8391	1	0.36764	0.7641	0.70754	0.963749	16038	0	0.36764
PUS1	5	0.27354	0.27652	0.708964	8392	2	0.10972	0.57576	0.63659	0.963749	12853	1	0.10972
BUD13	5	0.27362	0.27652	0.708964	8393	2	-0.29721	0.94236	0.91111	1.0	19666	0	-0.29721
SCAMP4	4	0.27368	0.25667	0.70463	8394	1	0.3012	0.14565	0.25812	0.963749	5197	1	0.3012
SLC9A6	6	0.2737	0.34537	0.758156	8395	2	0.39967	0.34339	0.51891	0.963749	9426	2	0.39967
WFDC2	4	0.27374	0.25667	0.70463	8396	1	0.47984	0.11035	0.21564	0.963749	4293	2	0.47984
SLC22A15	3	0.27374	0.3209	0.744323	8397	1	0.5584	0.20956	0.31624	0.963749	6783	2	0.5584
LOC100505679	6	0.27375	0.34537	0.758156	8398	3	-0.45825	0.41061	0.57685	0.963749	10412	1	-0.45825
P2RY6	2	0.27393	0.19814	0.643492	8399	1	-4.2497	0.76882	0.70636	0.963749	16127	0	-4.2497
C11orf31	5	0.27401	0.27652	0.708964	8400	2	-0.21506	0.81928	0.77213	0.969632	17162	1	-0.21506
LMBR1L	5	0.27401	0.27652	0.708964	8401	2	0.095195	0.87097	0.81689	0.974711	18196	0	0.095195
SH2D3C	6	0.27403	0.34537	0.758156	8402	2	-0.16473	0.22721	0.41683	0.963749	7177	1	-0.16473
TMEM35	4	0.27407	0.25758	0.70463	8403	2	-0.86419	0.95774	0.92502	1.0	19960	0	-0.86419
IDE	2	0.27418	0.19814	0.643492	8404	1	-3.5311	0.21652	0.2667	0.963749	6952	1	-3.5311
NHP2	3	0.27426	0.3209	0.744323	8405	1	-0.024372	0.24242	0.35475	0.963749	7481	1	-0.024372
C6	4	0.27442	0.25758	0.70463	8406	1	0.22481	0.17126	0.29683	0.963749	5837	2	0.22481
PPP3CA	4	0.27442	0.25758	0.70463	8407	1	0.22955	0.11489	0.22407	0.963749	4408	1	0.22955
ITPRIPL2	5	0.27448	0.27652	0.708964	8408	2	0.20146	0.78159	0.74919	0.965722	16405	1	0.20146
PARVB	4	0.27468	0.25758	0.70463	8409	1	0.042706	0.2412	0.36734	0.963749	7457	1	0.042706
HLA-A	4	0.27475	0.25758	0.70463	8410	2	-0.93526	0.36592	0.49077	0.963749	9740	1	-0.93526
PSAT1	6	0.27476	0.347	0.758156	8411	2	-0.023944	0.40973	0.57685	0.963749	10397	2	-0.023944
EDA	5	0.27481	0.27927	0.708964	8412	2	0.0029913	0.8309	0.78184	0.970158	17389	0	0.0029913
MTRNR2L7	2	0.27482	0.19887	0.644801	8413	1	-4.1711	0.70538	0.64127	0.963749	14889	0	-4.1711
DNHD1	4	0.27483	0.25758	0.70463	8414	2	-0.51999	0.050136	0.12393	0.963749	2347	2	-0.51999
OR5M3	3	0.27486	0.3209	0.744323	8415	1	0.062314	0.89289	0.84475	0.981389	18666	0	0.062314
PIK3R6	3	0.27486	0.3209	0.744323	8416	1	-0.12073	0.83602	0.78255	0.970158	17479	0	-0.12073
NRXN1	4	0.27497	0.25758	0.70463	8417	1	-0.21431	0.87647	0.83261	0.979856	18300	0	-0.21431
PEX7	4	0.27501	0.25758	0.70463	8418	2	-1.1296	0.67335	0.64467	0.963749	14357	1	-1.1296
MOAP1	4	0.27509	0.25758	0.70463	8419	2	-0.73301	0.85762	0.80858	0.973952	17886	0	-0.73301
TSPAN18	4	0.27514	0.25758	0.70463	8420	2	-0.75472	0.36671	0.49077	0.963749	9751	1	-0.75472
TRIM40	4	0.2752	0.25758	0.70463	8421	2	-0.64145	0.75845	0.70477	0.963749	15915	0	-0.64145
ADCY5	4	0.27529	0.25758	0.70463	8422	1	0.42568	0.31609	0.45776	0.963749	8912	1	0.42568
GMFB	5	0.27538	0.27927	0.708964	8423	1	0.53949	0.07996	0.18222	0.963749	3447	3	0.53949
DEFB107B	1	0.27549	0.23626	0.69824	8424	1	-1.2791	0.72451	0.76374	0.968649	15233	0	-1.2791
KRT76	4	0.27555	0.25758	0.70463	8425	1	0.80705	0.016632	0.043539	0.963749	966	3	0.80705
PSME4	5	0.27557	0.27927	0.708964	8426	2	0.055681	0.26556	0.42008	0.963749	7899	2	0.055681
MLLT11	5	0.27557	0.27927	0.708964	8427	2	0.025468	0.8522	0.79924	0.973075	17789	0	0.025468
HSFY2	1	0.27559	0.23626	0.69824	8428	1	-1.2986	0.72441	0.76374	0.968649	15232	0	-1.2986
GPR17	4	0.27561	0.25758	0.70463	8429	2	-1.2769	0.70599	0.66933	0.963749	14903	1	-1.2769
SEZ6	4	0.27564	0.25758	0.70463	8430	2	-0.84562	0.4383	0.52442	0.963749	10849	1	-0.84562
ODF3B	4	0.27575	0.25758	0.70463	8431	2	-0.54438	0.091062	0.19223	0.963749	3780	2	-0.54438
TIMD4	6	0.27578	0.34969	0.758156	8432	2	0.091965	0.11692	0.2626	0.963749	4455	2	0.091965
SLC26A10	5	0.27588	0.27927	0.708964	8433	2	0.36207	0.73634	0.71483	0.963749	15460	1	0.36207
hsa-mir-4254	4	0.27606	0.25758	0.70463	8434	2	-1.0731	0.96721	0.94471	1.0	20154	0	-1.0731
KRBA2	5	0.27614	0.27927	0.708964	8435	1	0.37972	0.19394	0.34926	0.963749	6411	2	0.37972
ASTL	5	0.27614	0.27927	0.708964	8436	1	0.99529	0.00039826	0.0016944	0.874412	27	4	0.99529
SKIV2L2	4	0.2762	0.25758	0.70463	8437	2	-0.90453	0.74711	0.69756	0.963749	15679	1	-0.90453
TLL1	4	0.27638	0.25758	0.70463	8438	1	-0.19499	0.4976	0.54752	0.963749	11681	1	-0.19499
YAP1	4	0.27638	0.25758	0.70463	8439	2	-0.4125	0.16201	0.28447	0.963749	5602	1	-0.4125
CCNB2	4	0.27638	0.25758	0.70463	8440	1	0.66596	0.097533	0.2035	0.963749	3950	2	0.66596
DPPA5	5	0.27644	0.27927	0.708964	8441	1	-0.25499	0.89796	0.85804	0.983929	18770	0	-0.25499
OR56B1	3	0.27649	0.3209	0.744323	8442	1	-0.043153	0.871	0.81869	0.975618	18198	0	-0.043153
hsa-mir-6731	1	0.27656	0.23954	0.70463	8443	1	-1.2739	0.72344	0.76046	0.968649	15208	0	-1.2739
RNF168	6	0.27666	0.34969	0.758156	8444	1	0.40313	0.039989	0.11204	0.963749	1968	2	0.40313
NEK7	6	0.27668	0.34969	0.758156	8445	2	0.64139	0.003633	0.012904	0.963749	244	4	0.64139
ISG20L2	4	0.27679	0.25758	0.70463	8446	2	-0.96114	0.84188	0.79296	0.970662	17593	0	-0.96114
TNFAIP8L3	5	0.27684	0.27927	0.708964	8447	2	0.060601	0.84149	0.78837	0.97032	17584	0	0.060601
P2RY14	5	0.27684	0.27927	0.708964	8448	1	0.64342	0.10777	0.23904	0.963749	4222	3	0.64342
CALCR	5	0.27684	0.27927	0.708964	8449	2	-0.17729	0.97363	0.95168	1.0	20273	0	-0.17729
ISLR	5	0.27684	0.27927	0.708964	8450	2	-0.18433	0.65141	0.66776	0.963749	14014	1	-0.18433
OR1J2	4	0.27687	0.25868	0.70463	8451	1	0.07372	0.095984	0.20259	0.963749	3910	2	0.07372
PAICS	4	0.27687	0.25868	0.70463	8452	1	-0.1742	0.86831	0.82096	0.975854	18132	0	-0.1742
CATSPERB	5	0.27708	0.27927	0.708964	8453	2	-0.28488	0.73471	0.71483	0.963749	15432	1	-0.28488
PTAR1	5	0.27708	0.27927	0.708964	8454	2	-0.10111	0.42483	0.56283	0.963749	10634	1	-0.10111
EXPH5	5	0.27708	0.27927	0.708964	8455	2	0.42051	0.3806	0.53309	0.963749	9930	1	0.42051
PGLYRP4	4	0.27708	0.25977	0.70463	8456	2	-0.69654	0.60707	0.61278	0.963749	13314	1	-0.69654
SLC39A3	2	0.2771	0.19961	0.646204	8457	1	-4.0335	0.49417	0.44503	0.963749	11633	1	-4.0335
AXIN1	1	0.27711	0.24065	0.70463	8458	1	-1.299	0.72289	0.75935	0.968649	15200	0	-1.299
TICAM2	3	0.27713	0.3209	0.744323	8459	1	0.048738	0.51944	0.50905	0.963749	11988	1	0.048738
LOC100130705	3	0.27713	0.3209	0.744323	8460	1	0.010381	0.67175	0.60794	0.963749	14335	0	0.010381
FAM207A	4	0.27725	0.25977	0.70463	8461	2	-0.6802	0.33665	0.46819	0.963749	9284	2	-0.6802
KRTAP4-7	4	0.27727	0.25977	0.70463	8462	2	-0.79924	0.29829	0.4401	0.963749	8553	1	-0.79924
FGD1	6	0.27729	0.35141	0.758156	8463	2	0.066562	0.070973	0.18237	0.963749	3122	2	0.066562
IMMP1L	4	0.27731	0.25977	0.70463	8464	2	-0.58125	0.26599	0.39076	0.963749	7907	2	-0.58125
OR5T1	5	0.27741	0.27927	0.708964	8465	2	-0.24705	0.27431	0.42777	0.963749	8071	1	-0.24705
ICT1	5	0.27744	0.27927	0.708964	8466	2	-0.3385	0.86553	0.81268	0.973952	18068	0	-0.3385
BRSK2	5	0.27744	0.27927	0.708964	8467	1	0.069555	0.9392	0.9087	1.0	19615	0	0.069555
ZSWIM5	5	0.27744	0.27927	0.708964	8468	1	0.15072	0.37468	0.528	0.963749	9860	2	0.15072
UBR1	4	0.27751	0.25977	0.70463	8469	1	0.33849	0.031597	0.078097	0.963749	1663	2	0.33849
OSBPL5	4	0.27757	0.25977	0.70463	8470	2	-0.61699	0.79818	0.73838	0.96572	16746	0	-0.61699
USP33	6	0.27758	0.35141	0.758156	8471	3	-0.050967	0.046171	0.12761	0.963749	2202	3	-0.050967
SLC35F3	5	0.27758	0.27927	0.708964	8472	2	0.71256	0.049503	0.12535	0.963749	2320	3	0.71256
LECT1	4	0.27761	0.25977	0.70463	8473	2	-0.70166	0.75401	0.70119	0.963749	15827	1	-0.70166
CCDC109B	5	0.27779	0.27927	0.708964	8474	2	-0.48692	0.90164	0.86145	0.984576	18846	0	-0.48692
P2RY4	5	0.27779	0.27927	0.708964	8475	2	0.40623	0.068955	0.17285	0.963749	3046	2	0.40623
PRMT5	5	0.27779	0.27927	0.708964	8476	2	-0.46207	0.47923	0.60226	0.963749	11442	1	-0.46207
FBXL7	5	0.27779	0.27927	0.708964	8477	1	0.31117	0.020927	0.064092	0.963749	1171	2	0.31117
LBH	6	0.27782	0.35316	0.758156	8478	2	-0.088413	0.27128	0.45731	0.963749	8006	1	-0.088413
OR56B4	3	0.27785	0.3209	0.744323	8479	1	0.38356	0.3125	0.39625	0.963749	8849	1	0.38356
ACOT7	4	0.27786	0.25977	0.70463	8480	2	-0.92069	0.40218	0.50844	0.963749	10266	1	-0.92069
UTP14A	5	0.278	0.27927	0.708964	8481	2	0.4257	0.73156	0.71483	0.963749	15380	1	0.4257
TMEM261	4	0.27815	0.25977	0.70463	8482	2	-0.92702	0.78054	0.7187	0.963749	16378	0	-0.92702
TCF21	2	0.27818	0.19961	0.646204	8483	1	-4.0518	0.68222	0.62399	0.963749	14524	0	-4.0518
MIER1	5	0.27825	0.27927	0.708964	8484	1	0.22061	0.48681	0.60552	0.963749	11527	1	0.22061
HS1BP3	6	0.27831	0.35316	0.758156	8485	2	0.66731	0.027788	0.085461	0.963749	1487	4	0.66731
ARHGAP12	4	0.27846	0.26193	0.70463	8486	2	-0.68525	0.63457	0.6234	0.963749	13729	1	-0.68525
CKMT1B	5	0.27848	0.27927	0.708964	8487	2	-0.53954	0.25558	0.40574	0.963749	7715	1	-0.53954
PRPF38B	4	0.2785	0.26193	0.70463	8488	2	-0.6423	0.74831	0.69756	0.963749	15702	1	-0.6423
CPNE9	4	0.27852	0.26193	0.70463	8489	2	-0.90384	0.64823	0.62872	0.963749	13965	1	-0.90384
LMCD1	6	0.27856	0.35316	0.758156	8490	3	-0.3315	0.45039	0.60409	0.963749	11023	2	-0.3315
CCDC169	4	0.27862	0.26193	0.70463	8491	2	-0.49098	0.096011	0.20259	0.963749	3911	2	-0.49098
DHRS7B	4	0.27871	0.26193	0.70463	8492	1	0.31335	0.50606	0.55112	0.963749	11799	1	0.31335
TP53TG3B	1	0.27872	0.2461	0.70463	8493	1	-1.2794	0.72128	0.7539	0.966554	15165	0	-1.2794
CDC73	4	0.27878	0.26193	0.70463	8494	2	-1.0472	0.83681	0.78753	0.97032	17494	0	-1.0472
DOCK10	6	0.27881	0.3549	0.758156	8495	2	-0.039933	0.66573	0.71661	0.963749	14228	1	-0.039933
SLC39A4	5	0.27888	0.27927	0.708964	8496	2	-0.23378	0.48456	0.60552	0.963749	11509	1	-0.23378
LPHN2	5	0.27888	0.27927	0.708964	8497	2	-0.29872	0.032677	0.08931	0.963749	1704	2	-0.29872
RIMS3	4	0.27894	0.26193	0.70463	8498	2	-0.77416	0.56123	0.57746	0.963749	12620	1	-0.77416
BOK	3	0.27898	0.3209	0.744323	8499	1	0.32576	0.74395	0.68831	0.963749	15608	0	0.32576
LARGE	4	0.27916	0.26193	0.70463	8500	1	-0.079742	0.92903	0.88995	0.993664	19416	0	-0.079742
POLM	5	0.27917	0.27927	0.708964	8501	1	0.45882	0.10027	0.22034	0.963749	4029	2	0.45882
DAAM1	5	0.27917	0.27927	0.708964	8502	2	0.18114	0.10447	0.22769	0.963749	4139	2	0.18114
OR13C2	5	0.27917	0.27927	0.708964	8503	1	0.53018	0.28525	0.43881	0.963749	8271	2	0.53018
NCCRP1	5	0.27919	0.27927	0.708964	8504	2	-0.26909	0.92441	0.89041	0.993664	19324	0	-0.26909
KIF15	6	0.2792	0.35832	0.758156	8505	3	-0.097576	0.44247	0.59701	0.963749	10905	1	-0.097576
TUBA3C	5	0.27928	0.27927	0.708964	8506	2	-0.063404	0.8646	0.81268	0.973952	18043	0	-0.063404
SLC16A13	5	0.2795	0.27927	0.708964	8507	1	0.14192	0.72661	0.7116	0.963749	15278	1	0.14192
CCL17	3	0.27955	0.3209	0.744323	8508	1	0.24611	0.56091	0.52894	0.963749	12617	1	0.24611
ATG14	3	0.27955	0.3209	0.744323	8509	1	1.065	0.031712	0.078334	0.963749	1667	2	1.065
COX7A1	6	0.27959	0.35832	0.758156	8510	3	0.037849	0.035384	0.10293	0.963749	1795	3	0.037849
RORA	5	0.27965	0.27927	0.708964	8511	2	-0.0083556	0.87586	0.82117	0.975854	18285	0	-0.0083556
SYT5	6	0.27968	0.35832	0.758156	8512	2	0.15876	0.63119	0.70648	0.963749	13680	1	0.15876
MYD88	4	0.27971	0.2628	0.70463	8513	2	-0.73107	0.76095	0.70651	0.963749	15960	0	-0.73107
BSG	4	0.27971	0.2628	0.70463	8514	1	0.67434	0.12316	0.23187	0.963749	4623	2	0.67434
CCL27	3	0.27976	0.3209	0.744323	8515	1	0.43858	0.4871	0.49659	0.963749	11530	1	0.43858
KLHL8	4	0.27981	0.2628	0.70463	8516	2	-0.61641	0.6908	0.65875	0.963749	14658	1	-0.61641
CLK1	6	0.27982	0.35832	0.758156	8517	3	-0.45761	0.61687	0.70498	0.963749	13430	1	-0.45761
ZNF667	5	0.27996	0.27927	0.708964	8518	2	0.35605	0.089971	0.19921	0.963749	3754	2	0.35605
CCL20	5	0.27996	0.27927	0.708964	8519	2	-0.07344	0.25421	0.40574	0.963749	7682	1	-0.07344
CERS4	3	0.2801	0.3209	0.744323	8520	1	-0.54049	0.93436	0.89852	0.995867	19521	0	-0.54049
COX5A	4	0.28022	0.26462	0.70463	8521	1	0.15983	0.87815	0.83601	0.981019	18346	0	0.15983
PKIG	4	0.28022	0.26462	0.70463	8522	2	-0.28063	0.88099	0.83824	0.981389	18398	0	-0.28063
PDPR	4	0.28024	0.26462	0.70463	8523	2	-0.4867	0.15658	0.27748	0.963749	5475	2	-0.4867
CORO7	4	0.28032	0.26462	0.70463	8524	2	-0.697	0.41988	0.51726	0.963749	10553	1	-0.697
TMEM97	4	0.28038	0.26462	0.70463	8525	2	-1.0039	0.9004	0.85955	0.984563	18823	0	-1.0039
FFAR4	4	0.28052	0.26462	0.70463	8526	2	-0.89935	0.83203	0.78196	0.970158	17410	0	-0.89935
ATG4C	4	0.28055	0.26462	0.70463	8527	2	-0.78772	0.81647	0.75555	0.96732	17104	0	-0.78772
TPTE	5	0.28058	0.27927	0.708964	8528	2	0.2741	0.1019	0.22494	0.963749	4076	2	0.2741
WIF1	5	0.28058	0.27927	0.708964	8529	2	-0.0053731	0.11402	0.2435	0.963749	4384	2	-0.0053731
C3orf14	5	0.28058	0.27927	0.708964	8530	2	0.24581	0.41497	0.55649	0.963749	10472	2	0.24581
GABPB2	5	0.28058	0.27927	0.708964	8531	2	0.83074	0.027028	0.072127	0.963749	1456	3	0.83074
CALCB	5	0.28058	0.27927	0.708964	8532	2	-0.17739	0.91644	0.87553	0.988835	19144	0	-0.17739
FEN1	5	0.28058	0.27927	0.708964	8533	2	0.16816	0.40859	0.55024	0.963749	10374	2	0.16816
TOMM70A	5	0.28061	0.27927	0.708964	8534	2	0.27721	0.19237	0.34825	0.963749	6367	2	0.27721
C12orf76	5	0.28061	0.27927	0.708964	8535	1	-0.0005316	0.17301	0.32077	0.963749	5888	1	-0.0005316
PRRT4	4	0.28063	0.26462	0.70463	8536	2	-1.0474	0.74835	0.69756	0.963749	15703	1	-1.0474
NR1H4	4	0.28071	0.26462	0.70463	8537	2	-0.8631	0.88914	0.84592	0.981389	18590	0	-0.8631
TRAPPC10	6	0.28078	0.36011	0.758156	8538	3	-0.48067	0.80735	0.78328	0.970243	16934	1	-0.48067
PLK5	3	0.28082	0.3209	0.744323	8539	1	0.28014	0.81264	0.76039	0.968649	17036	0	0.28014
SLC5A7	2	0.28084	0.19961	0.646204	8540	1	-4.0168	0.50342	0.45326	0.963749	11755	1	-4.0168
FAM115C	4	0.28091	0.26462	0.70463	8541	1	0.2301	0.18164	0.31074	0.963749	6099	2	0.2301
MPP3	4	0.28091	0.26462	0.70463	8542	1	0.52329	0.26134	0.38671	0.963749	7827	2	0.52329
CDH2	4	0.28091	0.26462	0.70463	8543	1	0.40374	0.6459	0.62872	0.963749	13917	1	0.40374
TBX5	4	0.28096	0.2655	0.70463	8544	2	-0.74151	0.90506	0.86447	0.98587	18919	0	-0.74151
RPL19	4	0.281	0.2655	0.70463	8545	2	-1.1486	0.84384	0.79424	0.970662	17636	0	-1.1486
FAAH2	4	0.28102	0.2655	0.70463	8546	2	-0.6128	0.67849	0.64642	0.963749	14455	1	-0.6128
SHOX2	4	0.28108	0.2655	0.70463	8547	2	-1.0062	0.91942	0.87956	0.99002	19213	0	-1.0062
ANKS3	4	0.2811	0.2655	0.70463	8548	2	-0.5388	0.32328	0.45977	0.963749	9035	2	-0.5388
IFNL4	5	0.28121	0.28097	0.708964	8549	1	0.53489	0.15616	0.30574	0.963749	5458	3	0.53489
ZNF777	5	0.28121	0.28097	0.708964	8550	1	0.39835	0.19546	0.34926	0.963749	6451	2	0.39835
MINOS1	4	0.28129	0.2655	0.70463	8551	2	-0.41689	0.052405	0.12612	0.963749	2423	2	-0.41689
FAM214B	3	0.28147	0.3209	0.744323	8552	1	0.36364	0.5705	0.53797	0.963749	12773	1	0.36364
ZNF143	3	0.28147	0.3209	0.744323	8553	1	0.63228	0.12934	0.22109	0.963749	4759	2	0.63228
TRIM61	3	0.28147	0.3209	0.744323	8554	1	0.35918	0.5092	0.5073	0.963749	11831	1	0.35918
TJAP1	3	0.28147	0.3209	0.744323	8555	1	-0.2621	0.80168	0.75023	0.965722	16819	0	-0.2621
MMS22L	5	0.28147	0.28232	0.708964	8556	2	0.38246	0.054577	0.14513	0.963749	2503	2	0.38246
VGLL4	5	0.28147	0.28232	0.708964	8557	2	0.13754	0.13798	0.27928	0.963749	4990	2	0.13754
HDHD2	2	0.28151	0.19961	0.646204	8558	1	-4.2166	0.78039	0.71475	0.963749	16374	0	-4.2166
TLE4	4	0.28162	0.2655	0.70463	8559	1	0.4092	0.467	0.53682	0.963749	11277	1	0.4092
MIA2	4	0.28162	0.2655	0.70463	8560	1	0.01693	0.32604	0.46157	0.963749	9081	1	0.01693
GML	4	0.28162	0.2655	0.70463	8561	1	0.61819	0.07263	0.16163	0.963749	3195	2	0.61819
MYLIP	5	0.28169	0.28232	0.708964	8562	1	0.14431	0.16779	0.31214	0.963749	5743	1	0.14431
LSM3	4	0.28176	0.2655	0.70463	8563	2	-0.94343	0.95156	0.91856	1.0	19850	0	-0.94343
PIGQ	5	0.2818	0.28232	0.708964	8564	2	0.21173	0.94841	0.92019	1.0	19795	0	0.21173
ADH1A	4	0.28188	0.26643	0.70463	8565	2	-0.68519	0.77286	0.71185	0.963749	16209	0	-0.68519
CCDC36	4	0.28195	0.26643	0.70463	8566	2	-0.73544	0.64641	0.62872	0.963749	13928	1	-0.73544
FAM159A	5	0.28199	0.28232	0.708964	8567	2	0.15355	0.22581	0.38137	0.963749	7144	2	0.15355
FCGRT	3	0.282	0.3209	0.744323	8568	1	1.6071	0.0053014	0.015123	0.963749	362	2	1.6071
SHROOM1	3	0.282	0.3209	0.744323	8569	1	0.2432	0.4152	0.44459	0.963749	10476	1	0.2432
TMEM9	4	0.28202	0.26643	0.70463	8570	1	0.24082	0.30752	0.45399	0.963749	8744	1	0.24082
SH3RF2	5	0.28209	0.28232	0.708964	8571	2	-0.21691	0.91765	0.87761	0.989477	19169	0	-0.21691
SLC38A2	4	0.28222	0.26736	0.70463	8572	1	0.66349	0.070414	0.15995	0.963749	3096	3	0.66349
RAD1	4	0.28222	0.26736	0.70463	8573	1	0.98612	0.008366	0.026024	0.963749	534	3	0.98612
LILRA4	4	0.28222	0.26736	0.70463	8574	1	0.37548	0.25088	0.38058	0.963749	7613	2	0.37548
ANKH	5	0.28224	0.28232	0.708964	8575	2	-0.23563	0.37754	0.5312	0.963749	9887	2	-0.23563
RIN3	4	0.2826	0.26736	0.70463	8576	2	-0.93152	0.96105	0.93052	1.0	20021	0	-0.93152
PIAS2	5	0.28263	0.28232	0.708964	8577	2	0.81216	0.04237	0.10967	0.963749	2057	3	0.81216
SYN2	5	0.28263	0.28232	0.708964	8578	2	0.36531	0.70746	0.70183	0.963749	14925	1	0.36531
FAM196A	5	0.28263	0.28232	0.708964	8579	2	0.19137	0.77187	0.74109	0.96572	16188	1	0.19137
GCN1L1	5	0.28263	0.28232	0.708964	8580	2	-0.10758	0.43724	0.5765	0.963749	10833	1	-0.10758
MRAP	5	0.28263	0.28232	0.708964	8581	2	-0.40021	0.96542	0.93984	1.0	20125	0	-0.40021
ECD	5	0.28263	0.28232	0.708964	8582	2	-0.26209	0.9369	0.90628	0.999666	19576	0	-0.26209
