id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
hsa-mir-4507	3	0.2771	0.29835	0.73863	8432	2	-0.336	0.83765	0.89896	1.0	17019	0	-0.336
IFNA13	1	0.27714	0.21947	0.666335	8433	1	-0.2149	0.72286	0.78053	1.0	14680	0	-0.2149
ZFP42	2	0.27715	0.25985	0.715058	8434	1	-0.26838	0.31313	0.39309	1.0	8036	1	-0.26838
C22orf23	3	0.27718	0.29835	0.73863	8435	2	-0.16446	0.23698	0.43236	1.0	6728	1	-0.16446
BCL7A	5	0.27728	0.3215	0.759056	8436	3	-0.13044	0.19887	0.4349	1.0	6006	2	-0.13044
LRRK2	3	0.27734	0.29835	0.73863	8437	1	-0.052247	0.62338	0.70861	1.0	12851	1	-0.052247
hsa-mir-518e	4	0.27742	0.31187	0.751059	8438	1	0.0085637	0.59239	0.71506	1.0	12307	1	0.0085637
TMEM179	3	0.27745	0.29835	0.73863	8439	1	0.54182	0.0050286	0.018732	1.0	317	2	0.54182
CDON	4	0.27747	0.31187	0.751059	8440	2	-0.13322	0.5616	0.69687	1.0	11796	1	-0.13322
C2orf16	3	0.2775	0.29835	0.73863	8441	2	-0.43135	0.1725	0.33624	1.0	5402	1	-0.43135
PRKRIP1	3	0.2776	0.29835	0.73863	8442	2	-0.29388	0.60835	0.69421	1.0	12595	1	-0.29388
HIST1H3G	1	0.27767	0.21947	0.666335	8443	1	-0.42436	0.72233	0.78053	1.0	14669	0	-0.42436
NRSN1	2	0.2777	0.25985	0.715058	8444	1	-0.42531	0.24519	0.33527	1.0	6861	1	-0.42531
SLC4A7	3	0.27775	0.29835	0.73863	8445	2	-0.11176	0.56073	0.65095	1.0	11785	1	-0.11176
LEFTY2	5	0.27784	0.32253	0.759768	8446	2	-0.13812	0.87109	0.93058	1.0	17698	0	-0.13812
ARHGEF18	3	0.27789	0.29835	0.73863	8447	2	-0.96037	0.6657	0.75726	1.0	13581	0	-0.96037
RBM41	5	0.27794	0.32253	0.759768	8448	2	0.01002	0.15052	0.3824	1.0	4884	2	0.01002
HIST1H1C	2	0.27815	0.25985	0.715058	8449	1	-0.29607	0.69805	0.78138	1.0	14192	0	-0.29607
MB21D1	3	0.27815	0.29835	0.73863	8450	2	-0.24155	0.49452	0.60194	1.0	10751	1	-0.24155
hsa-mir-619	3	0.27824	0.29835	0.73863	8451	2	-0.94679	0.87313	0.92196	1.0	17750	0	-0.94679
BMX	4	0.27829	0.31526	0.753375	8452	2	-0.10173	0.14845	0.31927	1.0	4844	2	-0.10173
UPF3A	3	0.27843	0.29835	0.73863	8453	2	-0.37104	0.84349	0.90137	1.0	17122	0	-0.37104
CMTM7	1	0.27844	0.21947	0.666335	8454	1	-0.13799	0.72156	0.78053	1.0	14653	0	-0.13799
ELL	3	0.27845	0.29835	0.73863	8455	2	-0.16054	0.8952	0.94118	1.0	18195	0	-0.16054
C1orf210	2	0.27847	0.26135	0.715359	8456	1	-0.23223	0.76598	0.83969	1.0	15532	0	-0.23223
WIBG	5	0.27856	0.32253	0.759768	8457	2	-0.0070981	0.56284	0.74864	1.0	11818	1	-0.0070981
PLEKHG4	5	0.27874	0.32253	0.759768	8458	3	-0.2269	0.62117	0.77659	1.0	12814	1	-0.2269
CLEC10A	3	0.27876	0.29835	0.73863	8459	2	-0.17294	0.19382	0.37407	1.0	5878	1	-0.17294
NNAT	4	0.27878	0.31526	0.753375	8460	1	0.11871	0.15861	0.33512	1.0	5090	2	0.11871
hsa-mir-4453	4	0.27882	0.31526	0.753375	8461	2	-0.0042393	0.058077	0.1732	1.0	2476	2	-0.0042393
NBPF3	3	0.27887	0.29835	0.73863	8462	2	-0.24143	0.71119	0.80178	1.0	14452	0	-0.24143
DUSP12	3	0.27888	0.29835	0.73863	8463	2	-0.43379	0.71638	0.80425	1.0	14546	0	-0.43379
VIMP	4	0.279	0.31526	0.753375	8464	2	-0.15086	0.45512	0.63442	1.0	10160	1	-0.15086
EIF1AX	4	0.27902	0.31526	0.753375	8465	1	-0.099992	0.66826	0.76163	1.0	13619	1	-0.099992
GDF9	2	0.27905	0.26135	0.715359	8466	1	-0.25725	0.77357	0.84724	1.0	15694	0	-0.25725
ZNF648	3	0.2791	0.29835	0.73863	8467	2	-0.17451	0.57733	0.66681	1.0	12032	1	-0.17451
PSD2	2	0.27913	0.26135	0.715359	8468	1	0.059289	0.20854	0.30178	1.0	6215	1	0.059289
ATP6V1E1	3	0.27921	0.29835	0.73863	8469	2	-0.1917	0.86202	0.91456	1.0	17523	0	-0.1917
ZNF850	5	0.27928	0.3234	0.761017	8470	3	-0.1129	0.13384	0.33949	1.0	4472	2	-0.1129
MAMSTR	3	0.27929	0.29835	0.73863	8471	2	-0.12434	0.70585	0.79681	1.0	14344	0	-0.12434
ZNF3	3	0.2794	0.29835	0.73863	8472	1	0.11727	0.15635	0.30981	1.0	5030	2	0.11727
LGMN	3	0.27948	0.29835	0.73863	8473	2	-0.32733	0.84897	0.90595	1.0	17223	0	-0.32733
SLC2A12	3	0.27955	0.29835	0.73863	8474	2	-0.2902	0.88998	0.93841	1.0	18078	0	-0.2902
ARL13A	3	0.27962	0.29835	0.73863	8475	1	0.064779	0.17752	0.34482	1.0	5525	2	0.064779
GJA3	4	0.27964	0.31526	0.753375	8476	2	-0.16332	0.70623	0.78759	1.0	14353	1	-0.16332
hsa-mir-1204	4	0.27969	0.31526	0.753375	8477	2	-0.16138	0.86996	0.92771	1.0	17677	0	-0.16138
GLYATL2	3	0.2798	0.29835	0.73863	8478	2	-0.49521	0.78017	0.85878	1.0	15827	0	-0.49521
ZNF337	4	0.27994	0.31526	0.753375	8479	1	-0.0032292	0.40834	0.61724	1.0	9480	1	-0.0032292
KLHL28	3	0.27997	0.29835	0.73863	8480	2	-0.43321	0.66156	0.74883	1.0	13503	0	-0.43321
C1orf146	4	0.28004	0.31526	0.753375	8481	2	-0.25678	0.86928	0.92705	1.0	17667	0	-0.25678
hsa-mir-887	3	0.28012	0.29835	0.73863	8482	2	-0.29155	0.90456	0.94594	1.0	18383	0	-0.29155
PEAK1	5	0.28016	0.3234	0.761017	8483	3	-0.21801	0.30685	0.55192	1.0	7930	1	-0.21801
COL5A2	4	0.28019	0.31743	0.75705	8484	2	-0.083347	0.81759	0.88817	1.0	16616	0	-0.083347
ZNF688	3	0.28022	0.29835	0.73863	8485	2	-0.22877	0.87203	0.9213	1.0	17721	0	-0.22877
EPHA8	3	0.28029	0.29835	0.73863	8486	2	-0.29746	0.8623	0.91456	1.0	17529	0	-0.29746
GTF2A1L	3	0.28031	0.29835	0.73863	8487	2	-0.18128	0.19366	0.37407	1.0	5876	1	-0.18128
hsa-mir-6840	3	0.28033	0.29835	0.73863	8488	2	-0.60011	0.60537	0.68989	1.0	12546	1	-0.60011
MRPS27	3	0.28035	0.29835	0.73863	8489	2	-0.20965	0.29179	0.4626	1.0	7667	1	-0.20965
GRM2	2	0.28039	0.26284	0.715359	8490	1	-0.3082	0.76079	0.83575	1.0	15407	0	-0.3082
TRIM64B	3	0.28041	0.29835	0.73863	8491	1	-0.055673	0.3831	0.51771	1.0	9106	1	-0.055673
TOX3	5	0.28041	0.3234	0.761017	8492	3	-0.16179	0.30781	0.55428	1.0	7944	2	-0.16179
APBB3	3	0.28054	0.29835	0.73863	8493	2	-0.16156	0.76648	0.84157	1.0	15540	0	-0.16156
hsa-mir-642a	4	0.28054	0.31743	0.75705	8494	2	-0.069382	0.34039	0.58626	1.0	8494	2	-0.069382
ATP13A1	2	0.28057	0.26284	0.715359	8495	1	-0.1156	0.43243	0.50959	1.0	9825	1	-0.1156
MKRN3	3	0.2806	0.29937	0.73875	8496	1	-0.18091	0.62975	0.71591	1.0	12961	1	-0.18091
TAAR2	3	0.28063	0.29937	0.73875	8497	1	-0.054337	0.78289	0.85975	1.0	15890	0	-0.054337
CNOT1	3	0.28067	0.29937	0.73875	8498	2	-0.40917	0.90672	0.94699	1.0	18435	0	-0.40917
C9orf153	2	0.28068	0.26284	0.715359	8499	1	-0.34826	0.79213	0.85643	1.0	16070	0	-0.34826
MATN3	5	0.28071	0.3234	0.761017	8500	2	-0.15129	0.85641	0.91588	1.0	17404	0	-0.15129
PCGF1	3	0.28078	0.29937	0.73875	8501	1	0.40389	0.080508	0.17784	1.0	3188	2	0.40389
GANAB	3	0.28082	0.29937	0.73875	8502	2	-0.2705	0.80352	0.87645	1.0	16320	0	-0.2705
TARS2	3	0.28082	0.29937	0.73875	8503	1	0.093612	0.40559	0.53236	1.0	9447	1	0.093612
CNTF	3	0.28092	0.29937	0.73875	8504	2	-0.28387	0.00086103	0.0058075	1.0	67	1	-0.28387
hsa-mir-1205	4	0.28106	0.31961	0.757149	8505	2	-0.15924	0.14404	0.31302	1.0	4724	1	-0.15924
PFAS	4	0.28107	0.31961	0.757149	8506	2	-0.15569	0.45532	0.63442	1.0	10163	1	-0.15569
hsa-mir-561	3	0.28108	0.29937	0.73875	8507	1	0.29874	0.13283	0.26659	1.0	4452	2	0.29874
SGPP2	3	0.28109	0.29937	0.73875	8508	2	-0.1409	0.35634	0.50464	1.0	8722	1	-0.1409
E2F5	4	0.28111	0.31961	0.757149	8509	2	0.13074	0.1074	0.26494	1.0	3880	2	0.13074
SLC30A1	3	0.28127	0.29937	0.73875	8510	2	-0.24079	0.006295	0.022757	1.0	396	1	-0.24079
DZANK1	3	0.28132	0.29937	0.73875	8511	2	-0.35007	0.80656	0.87734	1.0	16381	0	-0.35007
ICAM3	2	0.28134	0.26284	0.715359	8512	1	-0.41601	0.59792	0.68558	1.0	12416	0	-0.41601
ATXN3	3	0.28134	0.29937	0.73875	8513	2	-0.18302	0.81339	0.88335	1.0	16521	0	-0.18302
CNPY3	2	0.28147	0.26284	0.715359	8514	1	-0.21883	0.79522	0.85826	1.0	16133	0	-0.21883
ZNF812	4	0.28176	0.32045	0.757149	8515	2	-0.14299	0.74213	0.82435	1.0	15059	1	-0.14299
STX11	4	0.28184	0.32045	0.757149	8516	2	-0.17196	0.62621	0.73833	1.0	12900	1	-0.17196
RPGR	4	0.28184	0.32045	0.757149	8517	2	-0.28619	0.91377	0.95334	1.0	18583	0	-0.28619
hsa-mir-4476	3	0.28185	0.29937	0.73875	8518	2	-0.30724	0.86883	0.92064	1.0	17657	0	-0.30724
DNPEP	4	0.28195	0.32045	0.757149	8519	2	-0.077683	0.74702	0.83163	1.0	15183	1	-0.077683
GPA33	5	0.28196	0.32448	0.762113	8520	1	-0.11873	0.15229	0.38493	1.0	4929	2	-0.11873
hsa-mir-760	2	0.2821	0.26284	0.715359	8521	1	-0.8477	0.71879	0.79247	1.0	14595	0	-0.8477
PKDREJ	3	0.28213	0.29937	0.73875	8522	1	-0.15104	0.63783	0.72872	1.0	13078	1	-0.15104
KRTAP12-1	3	0.28215	0.29937	0.73875	8523	2	-0.23873	0.60163	0.687	1.0	12485	1	-0.23873
C9orf135	4	0.28216	0.32045	0.757149	8524	2	-0.66465	0.66529	0.75796	1.0	13575	1	-0.66465
ANK2	4	0.28217	0.32045	0.757149	8525	1	0.17208	0.052498	0.16482	1.0	2268	3	0.17208
SARNP	3	0.28221	0.29937	0.73875	8526	2	-0.20247	0.90165	0.94441	1.0	18325	0	-0.20247
MOV10	4	0.28222	0.32045	0.757149	8527	2	0.064415	0.12519	0.29305	1.0	4297	2	0.064415
VAMP4	1	0.28232	0.2207	0.666335	8528	1	-0.376	0.71768	0.7793	1.0	14569	0	-0.376
hsa-mir-548ba	1	0.28235	0.2207	0.666335	8529	1	-0.44676	0.71765	0.7793	1.0	14568	0	-0.44676
ZNF428	4	0.28237	0.32045	0.757149	8530	2	0.044718	0.20025	0.39381	1.0	6045	2	0.044718
PLCB1	5	0.2824	0.32448	0.762113	8531	3	-0.17719	0.19752	0.43193	1.0	5969	2	-0.17719
FBXO5	4	0.28242	0.32045	0.757149	8532	2	-0.20663	0.57873	0.70657	1.0	12058	1	-0.20663
MSH5	4	0.28243	0.32045	0.757149	8533	2	-0.26512	0.58925	0.71138	1.0	12251	1	-0.26512
MAP3K3	2	0.28257	0.26284	0.715359	8534	1	-1.7389	0.64612	0.73929	1.0	13220	0	-1.7389
C11orf40	3	0.28265	0.30043	0.739454	8535	1	0.3261	0.022198	0.080799	1.0	1156	2	0.3261
TMEM50A	3	0.28268	0.30043	0.739454	8536	2	-0.15168	0.099682	0.21127	1.0	3671	1	-0.15168
MSH2	1	0.28271	0.2207	0.666335	8537	1	-0.59504	0.71729	0.7793	1.0	14560	0	-0.59504
IPMK	3	0.28272	0.30043	0.739454	8538	1	0.11912	0.58388	0.67113	1.0	12141	1	0.11912
MTG1	2	0.28273	0.26284	0.715359	8539	1	-0.24392	0.69156	0.77572	1.0	14071	0	-0.24392
SPDL1	2	0.28284	0.26284	0.715359	8540	1	-0.60007	0.10631	0.20895	1.0	3847	1	-0.60007
CYP8B1	1	0.28285	0.2207	0.666335	8541	1	-0.27655	0.71715	0.7793	1.0	14559	0	-0.27655
COL12A1	4	0.28285	0.32224	0.759768	8542	1	0.17442	0.21899	0.42073	1.0	6423	2	0.17442
FOXM1	5	0.28285	0.32448	0.762113	8543	3	-0.12911	0.95598	0.97984	1.0	19491	0	-0.12911
WDR92	3	0.28295	0.30043	0.739454	8544	1	-0.17452	0.84158	0.90056	1.0	17090	0	-0.17452
OR5B17	3	0.28299	0.30043	0.739454	8545	1	0.11267	0.66334	0.75167	1.0	13542	0	0.11267
IMPA2	3	0.283	0.30043	0.739454	8546	2	-0.24173	0.90943	0.94775	1.0	18484	0	-0.24173
ABO	3	0.28302	0.30043	0.739454	8547	2	-0.30489	0.3515	0.4959	1.0	8667	1	-0.30489
AIFM3	3	0.28304	0.30043	0.739454	8548	2	-0.24909	0.27411	0.45817	1.0	7334	1	-0.24909
TMEM145	4	0.28317	0.32224	0.759768	8549	2	-0.1629	0.5857	0.709	1.0	12176	1	-0.1629
IL25	2	0.28318	0.26284	0.715359	8550	1	0.082974	0.34992	0.4338	1.0	8647	1	0.082974
BRMS1L	2	0.28323	0.26284	0.715359	8551	1	0.17121	0.030139	0.065094	1.0	1473	1	0.17121
DSCR4	3	0.28332	0.30149	0.741355	8552	2	-0.20136	0.87106	0.9213	1.0	17695	0	-0.20136
UQCRFS1	2	0.28334	0.26284	0.715359	8553	1	-0.32882	0.46447	0.54313	1.0	10312	1	-0.32882
HLA-DPA1	3	0.28336	0.30149	0.741355	8554	2	-0.20159	0.13108	0.26555	1.0	4413	1	-0.20159
PARK2	4	0.28338	0.32224	0.759768	8555	1	-0.049304	0.24532	0.4496	1.0	6863	1	-0.049304
DCAF16	3	0.28351	0.30149	0.741355	8556	1	0.022364	0.68608	0.77104	1.0	13949	0	0.022364
CA11	2	0.2836	0.26284	0.715359	8557	1	-0.050219	0.25741	0.34454	1.0	7064	1	-0.050219
TMEM44	5	0.28364	0.32804	0.764632	8558	3	-0.15249	0.32057	0.56127	1.0	8163	1	-0.15249
SOX12	3	0.28381	0.30473	0.742892	8559	1	-0.30659	0.38905	0.52211	1.0	9198	1	-0.30659
RPIA	3	0.28391	0.30473	0.742892	8560	2	-0.20746	0.19933	0.38652	1.0	6016	1	-0.20746
CSPP1	3	0.28392	0.30473	0.742892	8561	2	-0.16642	0.67329	0.7615	1.0	13711	0	-0.16642
SLC2A13	3	0.28393	0.30473	0.742892	8562	2	-0.25231	0.90386	0.94541	1.0	18369	0	-0.25231
PUS7	3	0.28404	0.30473	0.742892	8563	2	-0.21478	0.14642	0.28774	1.0	4781	1	-0.21478
CDCA8	2	0.2841	0.26284	0.715359	8564	1	-0.71191	0.77793	0.84821	1.0	15790	0	-0.71191
hsa-mir-6828	1	0.2842	0.2219	0.66828	8565	1	-0.31577	0.7158	0.7781	1.0	14532	0	-0.31577
NFE2	3	0.28423	0.30473	0.742892	8566	2	-0.24324	0.62515	0.70861	1.0	12877	1	-0.24324
SLC2A7	3	0.28425	0.30473	0.742892	8567	1	0.06594	0.22855	0.41937	1.0	6573	1	0.06594
C6orf120	4	0.28437	0.3231	0.760652	8568	2	-0.15866	0.40401	0.60985	1.0	9424	1	-0.15866
C17orf64	3	0.28438	0.30473	0.742892	8569	2	-0.45882	0.22902	0.41937	1.0	6586	1	-0.45882
PTPN22	5	0.2844	0.32888	0.764632	8570	2	-0.0070264	0.12308	0.31901	1.0	4239	2	-0.0070264
NEFM	2	0.28444	0.26284	0.715359	8571	1	-0.40609	0.37382	0.45193	1.0	8964	1	-0.40609
FAM187B	3	0.28448	0.30473	0.742892	8572	1	-0.10716	0.13975	0.27168	1.0	4634	1	-0.10716
ORMDL3	4	0.2845	0.3231	0.760652	8573	2	-0.35127	0.85229	0.91185	1.0	17304	0	-0.35127
ZCCHC12	2	0.28452	0.26284	0.715359	8574	1	0.02442	0.17805	0.28345	1.0	5540	1	0.02442
DDI1	3	0.28457	0.30473	0.742892	8575	2	-0.2036	0.070994	0.16119	1.0	2886	1	-0.2036
ZMYM4	2	0.28468	0.26433	0.716878	8576	1	-0.65372	0.38009	0.45958	1.0	9057	1	-0.65372
CLP1	3	0.28474	0.30473	0.742892	8577	1	-0.018829	0.3407	0.4959	1.0	8503	1	-0.018829
KCTD15	3	0.28477	0.30473	0.742892	8578	1	-0.15134	0.7612	0.83837	1.0	15424	0	-0.15134
TMEM211	2	0.28478	0.26433	0.716878	8579	1	-0.29805	0.3315	0.41426	1.0	8348	1	-0.29805
LEP	1	0.2848	0.2219	0.66828	8580	1	-0.36556	0.7152	0.7781	1.0	14525	0	-0.36556
COL8A1	1	0.28482	0.2219	0.66828	8581	1	-0.55762	0.71518	0.7781	1.0	14524	0	-0.55762
INTS8	4	0.28493	0.32402	0.761822	8582	2	-0.2064	0.82373	0.89272	1.0	16748	0	-0.2064
CDKN2D	2	0.28499	0.26433	0.716878	8583	1	-0.41262	0.76308	0.83773	1.0	15467	0	-0.41262
ZBTB22	3	0.28512	0.3058	0.744838	8584	2	-0.24082	0.32305	0.47862	1.0	8205	1	-0.24082
SLC13A5	4	0.28517	0.32402	0.761822	8585	2	0.085093	0.06536	0.19069	1.0	2710	2	0.085093
FBXO45	3	0.28518	0.3058	0.744838	8586	2	-0.36502	0.088699	0.19292	1.0	3398	1	-0.36502
GRM5	2	0.28523	0.26433	0.716878	8587	1	-0.14415	0.32154	0.40523	1.0	8185	1	-0.14415
BRPF1	2	0.28528	0.26433	0.716878	8588	1	-0.085478	0.26921	0.35054	1.0	7269	1	-0.085478
CPA4	3	0.2855	0.3058	0.744838	8589	2	-0.47181	0.86056	0.91315	1.0	17497	0	-0.47181
ZKSCAN2	3	0.28563	0.3058	0.744838	8590	1	0.29539	0.10151	0.21315	1.0	3711	2	0.29539
C2orf47	3	0.28582	0.3058	0.744838	8591	1	0.069972	0.49123	0.60194	1.0	10708	1	0.069972
CD300LF	5	0.28588	0.33331	0.767952	8592	3	-0.29034	0.93525	0.9696	1.0	19025	0	-0.29034
CELF2	5	0.2859	0.33331	0.767952	8593	2	-0.016029	0.30272	0.5468	1.0	7842	2	-0.016029
GRHPR	2	0.28599	0.26433	0.716878	8594	1	-0.1506	0.58499	0.67737	1.0	12160	0	-0.1506
CCNK	4	0.28599	0.32701	0.763755	8595	1	0.079665	0.28163	0.49505	1.0	7476	2	0.079665
hsa-mir-548ak	2	0.28604	0.26433	0.716878	8596	1	-0.45809	0.54507	0.63085	1.0	11532	0	-0.45809
RASA3	3	0.28604	0.3058	0.744838	8597	2	-0.32654	0.51761	0.62204	1.0	11088	1	-0.32654
TAF12	4	0.2861	0.32701	0.763755	8598	2	-0.23789	0.91852	0.95659	1.0	18685	0	-0.23789
INPP5B	3	0.28627	0.30692	0.746114	8599	2	-0.31814	0.096683	0.21034	1.0	3597	1	-0.31814
TUBB2B	3	0.28629	0.30692	0.746114	8600	2	-0.16825	0.72364	0.80663	1.0	14699	0	-0.16825
BCL3	5	0.2863	0.33331	0.767952	8601	3	-0.081112	0.039815	0.14933	1.0	1809	2	-0.081112
RGPD1	3	0.2863	0.30692	0.746114	8602	1	-0.060617	0.80818	0.88077	1.0	16414	0	-0.060617
OR1D2	2	0.2863	0.26433	0.716878	8603	1	-0.28757	0.65129	0.74292	1.0	13313	0	-0.28757
FAM19A5	1	0.28637	0.22428	0.668675	8604	1	-0.6651	0.71363	0.77572	1.0	14496	0	-0.6651
OAZ2	3	0.28637	0.30692	0.746114	8605	2	-0.18863	0.83866	0.89975	1.0	17042	0	-0.18863
MYO15A	5	0.28651	0.33331	0.767952	8606	2	-0.11214	0.49052	0.72535	1.0	10701	1	-0.11214
PRRG3	4	0.28655	0.32788	0.764632	8607	2	-0.14831	0.0039978	0.025143	1.0	251	1	-0.14831
TSPAN15	3	0.28659	0.30692	0.746114	8608	2	-0.15403	0.44066	0.56124	1.0	9929	1	-0.15403
GJA4	3	0.2866	0.30692	0.746114	8609	1	0.15853	0.16996	0.33347	1.0	5346	1	0.15853
PRCC	2	0.28662	0.26579	0.717023	8610	1	0.063347	0.19621	0.29719	1.0	5939	1	0.063347
CTAGE5	3	0.28663	0.30692	0.746114	8611	1	0.015051	0.63804	0.72872	1.0	13084	1	0.015051
CTSS	2	0.28667	0.26579	0.717023	8612	1	0.048429	0.18439	0.28501	1.0	5676	1	0.048429
NUP210L	3	0.28676	0.30803	0.746949	8613	2	-0.15525	0.79721	0.87377	1.0	16181	0	-0.15525
ENTPD7	3	0.28678	0.30803	0.746949	8614	1	-0.027196	0.61465	0.70145	1.0	12694	1	-0.027196
ARL2	4	0.28681	0.32788	0.764632	8615	1	0.16411	0.13969	0.30691	1.0	4632	2	0.16411
GLB1	3	0.28682	0.30803	0.746949	8616	1	0.02596	0.48745	0.59906	1.0	10653	1	0.02596
OR6S1	3	0.28686	0.30803	0.746949	8617	1	-0.032705	0.089136	0.19382	1.0	3409	1	-0.032705
KRTAP15-1	2	0.2869	0.26579	0.717023	8618	1	0.051484	0.28533	0.36723	1.0	7541	1	0.051484
NDRG1	3	0.28715	0.3091	0.747446	8619	1	0.55509	0.1552	0.30873	1.0	5001	2	0.55509
LRTM1	3	0.28729	0.3091	0.747446	8620	2	-0.38667	0.0068976	0.02423	1.0	427	1	-0.38667
MMRN2	4	0.28734	0.32881	0.764632	8621	1	-0.093281	0.40995	0.61724	1.0	9497	1	-0.093281
TCERG1L	3	0.28734	0.3091	0.747446	8622	2	-0.2964	0.82503	0.89331	1.0	16775	0	-0.2964
PIRT	4	0.28743	0.32881	0.764632	8623	2	-0.10084	0.3732	0.59879	1.0	8956	1	-0.10084
ATG7	2	0.28748	0.26579	0.717023	8624	1	-0.29387	0.67991	0.76541	1.0	13831	0	-0.29387
SMARCA5	3	0.2875	0.3091	0.747446	8625	2	-0.29095	0.60299	0.687	1.0	12510	1	-0.29095
EHHADH	4	0.28753	0.32881	0.764632	8626	1	0.82156	0.0012037	0.0093783	1.0	94	2	0.82156
THPO	3	0.28755	0.3091	0.747446	8627	2	-0.23811	0.66575	0.75726	1.0	13582	0	-0.23811
hsa-mir-1471	3	0.28757	0.3091	0.747446	8628	2	-0.25534	0.37193	0.50758	1.0	8933	1	-0.25534
FAM175A	3	0.2878	0.3091	0.747446	8629	2	-0.24978	0.65857	0.74883	1.0	13438	0	-0.24978
TMEM31	4	0.28792	0.32881	0.764632	8630	2	-0.064027	0.095801	0.25101	1.0	3574	2	-0.064027
hsa-mir-4450	4	0.28799	0.32881	0.764632	8631	2	-0.22443	0.60673	0.72124	1.0	12569	1	-0.22443
CCDC122	2	0.28806	0.26727	0.717311	8632	1	-0.012615	0.19626	0.29719	1.0	5943	1	-0.012615
IGSF5	3	0.2881	0.3091	0.747446	8633	2	-0.28807	0.88804	0.93725	1.0	18039	0	-0.28807
DAP	4	0.28811	0.32881	0.764632	8634	2	-0.15947	0.50137	0.66123	1.0	10844	1	-0.15947
ZNF740	3	0.28812	0.3091	0.747446	8635	1	-0.028804	0.68669	0.77104	1.0	13962	0	-0.028804
SOX7	3	0.28819	0.3091	0.747446	8636	1	-0.0073908	0.47225	0.58895	1.0	10424	1	-0.0073908
NCALD	4	0.28821	0.32881	0.764632	8637	1	0.17406	0.080475	0.23542	1.0	3183	2	0.17406
TGM4	1	0.28822	0.22428	0.668675	8638	1	-0.54153	0.71178	0.77572	1.0	14464	0	-0.54153
hsa-mir-4724	4	0.28826	0.32881	0.764632	8639	2	-0.25369	0.59981	0.71629	1.0	12450	1	-0.25369
RBM15B	3	0.28827	0.3091	0.747446	8640	1	-0.32838	0.48375	0.5932	1.0	10599	1	-0.32838
ROPN1B	5	0.28844	0.33417	0.768692	8641	3	-0.23846	0.30563	0.5504	1.0	7902	2	-0.23846
ABCB5	3	0.28848	0.3091	0.747446	8642	2	-0.22542	0.50435	0.60766	1.0	10887	1	-0.22542
FAM180A	3	0.28853	0.3091	0.747446	8643	2	-0.21619	0.57681	0.66681	1.0	12027	1	-0.21619
FAM189B	5	0.2886	0.33417	0.768692	8644	3	-0.081681	0.73954	0.83001	1.0	15021	1	-0.081681
hsa-mir-6838	4	0.28861	0.32881	0.764632	8645	2	-0.22773	0.53331	0.67968	1.0	11344	1	-0.22773
STRADB	2	0.28869	0.26727	0.717311	8646	1	0.12937	0.23559	0.32612	1.0	6704	1	0.12937
POFUT1	4	0.28869	0.32881	0.764632	8647	1	-0.10029	0.92244	0.95792	1.0	18778	0	-0.10029
AAGAB	5	0.28878	0.33417	0.768692	8648	3	-0.47681	0.46531	0.71171	1.0	10330	2	-0.47681
ABCA10	3	0.28906	0.3091	0.747446	8649	2	-0.24627	0.83649	0.89896	1.0	16997	0	-0.24627
DEFB107B	1	0.28912	0.22428	0.668675	8650	1	-0.50945	0.71088	0.77572	1.0	14448	0	-0.50945
JPH3	3	0.28912	0.3091	0.747446	8651	1	0.013832	0.23094	0.42373	1.0	6620	1	0.013832
ZNF544	3	0.28912	0.3091	0.747446	8652	2	-0.1494	0.37965	0.51629	1.0	9051	1	-0.1494
ADAMTS13	3	0.28916	0.3091	0.747446	8653	1	0.11245	0.46777	0.58311	1.0	10365	1	0.11245
RANBP2	2	0.28918	0.26872	0.718916	8654	1	-0.15075	0.53375	0.62493	1.0	11351	0	-0.15075
GIMAP4	3	0.28921	0.3091	0.747446	8655	2	-0.15569	0.71634	0.80425	1.0	14544	0	-0.15569
TBPL2	3	0.28923	0.3091	0.747446	8656	2	-0.15911	0.39397	0.52505	1.0	9274	1	-0.15911
TOMM70A	4	0.28925	0.3297	0.764632	8657	2	-0.1678	0.18416	0.36292	1.0	5672	2	-0.1678
CXCR4	4	0.2893	0.3297	0.764632	8658	2	0.019816	0.20336	0.39977	1.0	6117	2	0.019816
FAM122C	4	0.28941	0.3297	0.764632	8659	1	0.19619	0.13614	0.30185	1.0	4538	2	0.19619
ARL9	3	0.28949	0.3091	0.747446	8660	1	0.085252	0.054945	0.13548	1.0	2362	1	0.085252
SIRT3	4	0.2896	0.3297	0.764632	8661	2	0.13622	0.071567	0.20554	1.0	2898	2	0.13622
SUSD1	4	0.28965	0.3297	0.764632	8662	2	-0.24949	0.46556	0.63924	1.0	10334	1	-0.24949
KLHL33	2	0.28973	0.26872	0.718916	8663	1	-0.28679	0.31251	0.39309	1.0	8028	1	-0.28679
OR5T3	4	0.28974	0.3297	0.764632	8664	1	0.43632	0.025642	0.089211	1.0	1303	2	0.43632
hsa-mir-4999	3	0.28983	0.3091	0.747446	8665	2	-0.19385	0.61212	0.69853	1.0	12639	1	-0.19385
TADA3	3	0.29005	0.31021	0.749039	8666	1	0.31423	0.08326	0.18548	1.0	3260	2	0.31423
VPS53	3	0.29008	0.31021	0.749039	8667	2	-0.36085	0.53291	0.6365	1.0	11339	1	-0.36085
